Fight_Id,Win/No Contest/Draw,Fighter_Id_1,Fighter_Id_2,Fighter_1,Fighter_2,KD_1,KD_2,STR_1,STR_2,TD_1,TD_2,SUB_1,SUB_2,Weight_Class,Method,Round,Fight_Time,Event_Id
4a0db214d9721d6e,win,d661ce4da776fc20,c03520b5c88ed6b4,Petr Yan,Merab Dvalishvili,0,0,139,134,5,2,0,2,Bantamweight,U-DEC,5,5:00,bd92cf5da5413d2a
dfa692db6d39330c,win,17e97649403ba428,a0f0004aadf10b71,Joshua Van,Alexandre Pantoja,0,0,2,6,0,0,0,0,Flyweight,KO/TKO,1,0:26,bd92cf5da5413d2a
fbbb9e72900b71f5,win,4461d7e47375a895,792be9a24df82ed6,Tatsuro Taira,Brandon Moreno,0,0,28,9,1,0,0,1,Flyweight,KO/TKO Punches,2,2:24,bd92cf5da5413d2a
1dc29f4c6fcdd356,win,6e743a33d56bdaa4,056c493bbd76a918,Payton Talbott,Henry Cejudo,1,0,134,60,3,1,0,0,Bantamweight,U-DEC,3,5:00,bd92cf5da5413d2a
6d6ab10cbaa45e8c,drawdraw,99df7d0a2a08a8a8,ef5dcb10d2bd4b0f,Jan Blachowicz,Bogdan Guskov,1,1,84,80,0,0,1,0,Light Heavyweight,M-DEC,3,5:00,bd92cf5da5413d2a
c797b58d85c840a4,win,2e7878927067fdca,99bd51917728c25d,Manuel Torres,Grant Dawson,1,0,9,8,0,0,0,0,Lightweight,KO/TKO Punch,1,2:25,bd92cf5da5413d2a
b3d2ac2244e4f791,win,fd406a32a6fb3a29,809bd1a871491508,Chris Duncan,Terrance McKinney,1,0,38,31,1,0,1,0,Lightweight,SUB Anaconda Choke,1,2:30,bd92cf5da5413d2a
2417cc7bc1eea75b,win,6a740daf1b279661,9d62c2d8ee151f08,Maycee Barber,Karine Silva,0,0,55,21,3,2,0,0,Women's Flyweight,U-DEC,3,5:00,bd92cf5da5413d2a
10a57b983e59f727,win,1e4f273069fb9e85,ff62013d2fce6d13,Fares Ziam,Nazim Sadykhov,1,0,31,4,2,0,2,0,Lightweight,KO/TKO Punches,2,4:59,bd92cf5da5413d2a
3c683da1924b6c44,win,1e719d4b676dc19a,7acbb0972e75281a,Brunno Ferreira,Marvin Vettori,0,0,77,88,1,1,0,0,Middleweight,U-DEC,3,5:00,bd92cf5da5413d2a
7af407397532f7cf,win,4d8fa64202cee4c1,64a50dad704d1d49,Jalin Turner,Edson Barboza,2,0,39,10,0,0,0,0,Lightweight,KO/TKO Punches,1,2:24,bd92cf5da5413d2a
ea660db65bfa998f,win,1c23ec2f1b71be40,6e8f1bcdda94ff45,Iwo Baraniewski,Ibo Aslan,2,1,22,30,0,0,0,0,Light Heavyweight,KO/TKO Punches,1,1:29,bd92cf5da5413d2a
964ea1777695851b,win,841695e02c99a521,6d48a2df51749d91,Mansur Abdul-Malik,Antonio Trocoli,0,0,2,3,1,0,1,0,Middleweight,SUB Guillotine Choke,1,1:09,bd92cf5da5413d2a
40fa4f8b4b93884e,win,480779d7f9a424d3,8d11d9c13e2ccdf7,Mairon Santos,Muhammad Naimov,1,0,27,18,0,0,0,0,Featherweight,KO/TKO Punches,3,0:21,bd92cf5da5413d2a
5f5b626e67529056,win,eae48ff31db420c2,193b9d1858bc4df3,Arman Tsarukyan,Dan Hooker,0,0,42,10,2,0,1,2,Lightweight,SUB Arm Triangle,2,3:34,92c96df8bdab5fea
b2218930b982d9b6,win,442c9011034ae1fd,b1b0729d27936f2f,Ian Machado Garry,Belal Muhammad,0,0,72,56,0,0,0,0,Welterweight,U-DEC,3,5:00,92c96df8bdab5fea
870d374f8d9af65a,win,0845c81e37d3bcb3,a495f599e787614f,Volkan Oezdemir,Alonzo Menifield,1,0,13,2,0,0,0,0,Light Heavyweight,KO/TKO Punches,1,1:27,92c96df8bdab5fea
8ed609d80e135d94,win,bf2c8e01b07d3eb1,0a1942069c9ad6b6,Myktybek Orolbai,Jack Hermansson,1,0,15,19,0,0,0,0,Welterweight,KO/TKO Punch,1,2:46,92c96df8bdab5fea
e8307c7686c42d8c,win,fc08099550072fe4,6747ccd6d1acd266,Waldo Cortes Acosta,Shamil Gaziev,2,0,10,6,0,0,0,0,Heavyweight,KO/TKO Punch,1,1:22,92c96df8bdab5fea
00ee51bba08b7a08,win,98aa60cf58071fd6,f00ac08ab056af5d,Kyoji Horiguchi,Tagir Ulanbekov,2,0,49,6,0,1,1,1,Flyweight,SUB Rear Naked Choke,3,2:18,92c96df8bdab5fea
5e6a74db89f5410c,win,b1de86d835638319,fb37795db81f93f3,Luke Riley,Bogdan Grad,1,0,14,7,0,4,0,0,Featherweight,KO/TKO Punches,2,0:30,92c96df8bdab5fea
c49485cedb878cf0,win,9d19d9e4aa2662e8,de26d906f2874dd4,Nicolas Dalby,Saygid Izagakhmaev,0,0,26,20,0,4,0,0,Welterweight,S-DEC,3,5:00,92c96df8bdab5fea
443f30a4a856584a,win,8d3273573b85be09,ab2b4ff41d6ebe0f,Asu Almabayev,Alex Perez,0,0,36,40,2,3,1,0,Flyweight,SUB Guillotine Choke,3,0:22,92c96df8bdab5fea
f5564a9eeebd4ea0,win,95aff2fd8d09a5f0,09a4447655fd4b7b,Abdul Rakhman Yakhyaev,Rafael Cerqueira,1,0,6,0,1,0,1,0,Light Heavyweight,SUB Rear Naked Choke,1,0:33,92c96df8bdab5fea
6f0231915cc28507,win,4a6dff1b260bcf61,a4dc0f2b95df4cc1,Aleksandre Topuria,Bekzat Almakhan,0,0,47,39,2,0,0,0,Bantamweight,U-DEC,3,5:00,92c96df8bdab5fea
335064c3380e2f10,win,6a96ad1bc34fb113,d5bab53a1a603aac,Ismail Naurdiev,Ryan Loder,1,0,3,1,0,0,0,0,Middleweight,KO/TKO Punch,1,1:26,92c96df8bdab5fea
46f81d5ecd974c1c,win,ca28cdf526d6b6e9,52b6bf4528130e86,Nurullo Aliev,Shem Rock,0,0,51,44,1,1,1,0,Lightweight,U-DEC,3,5:00,92c96df8bdab5fea
9027e156c6f1988a,win,b5c19c34f12c917e,ac0874309da489b9,Denzel Freeman,Marek Bujlo,0,0,49,31,0,0,0,0,Heavyweight,U-DEC,3,5:00,92c96df8bdab5fea
856f6ee049373843,win,275aca31f61ba28c,6b453bc35a823c3f,Islam Makhachev,Jack Della Maddalena,0,0,30,18,4,0,0,0,Welterweight,U-DEC,5,5:00,8db1b36dde268ef6
7606f6b6c19f2d73,win,132deb59abae64b1,1ebe20ebbfa15e29,Valentina Shevchenko,Zhang Weili,0,0,41,32,5,0,0,0,Women's Flyweight,U-DEC,5,5:00,8db1b36dde268ef6
477af74ea3cbba8b,win,c32aeb1a59e6272d,45f7cb591c3ab00b,Michael Morales,Sean Brady,1,0,24,8,0,0,0,0,Welterweight,KO/TKO Punches,1,3:27,8db1b36dde268ef6
3c60884853766487,win,7ee0fd831c0fe7c3,f1fac969a1d70b08,Carlos Prates,Leon Edwards,1,0,21,12,0,2,0,0,Welterweight,KO/TKO Punch,2,1:28,8db1b36dde268ef6
9b5f190cd3f5ce16,win,c2299ec916bc7c56,08af939f41b5a57b,Benoit Saint Denis,Beneil Dariush,1,0,3,3,0,0,0,0,Lightweight,KO/TKO Punch,1,0:16,8db1b36dde268ef6
292b83afa418635f,win,35673bf5204524ee,260e9e0d4954aea6,Bo Nickal,Rodolfo Vieira,1,0,77,24,2,0,1,0,Middleweight,KO/TKO Kick,3,2:24,8db1b36dde268ef6
ebb012c5f3fd0cbb,win,d1c65d2cf2925ddd,9d83f6da776ff7d6,Gregory Rodrigues,Roman Kopylov,0,0,90,52,0,2,1,0,Middleweight,U-DEC,3,5:00,8db1b36dde268ef6
909cd8633507a0c8,win,669970f7feba8ecd,68d4a891e5cf2029,Erin Blanchfield,Tracy Cortez,0,0,52,46,2,1,1,0,Women's Flyweight,SUB Rear Naked Choke,2,4:44,8db1b36dde268ef6
e313286b307334a7,win,d776b5814f2400b4,2e45d08b3f2f02c8,Ethyn Ewing,Malcolm Wellmaker,0,0,85,77,3,0,0,0,Featherweight,U-DEC,3,5:00,8db1b36dde268ef6
9bbdc2a2ab334541,win,d6c0cdd7e467c440,6ac9bc2953c47345,Kyle Daukaus,Gerald Meerschaert,1,0,8,0,0,0,1,0,Middleweight,SUB D'Arce Choke,1,0:50,8db1b36dde268ef6
e3cbd663732f4a98,win,b8bbdeff718dbb7d,e0c6edcb5b5d0b90,Pat Sabatini,Chepe Mariscal,0,0,12,7,7,0,0,0,Featherweight,U-DEC,3,5:00,8db1b36dde268ef6
6c2c6a6e3f4d04db,win,745fa7b605f8e2da,f0feeb2192937424,Fatima Kline,Angela Hill,0,0,115,56,4,0,0,0,Women's Strawweight,U-DEC,3,5:00,8db1b36dde268ef6
c037cf1f7b429d5e,win,d1feea7a4bdcd503,9508cc6184cb2450,Baisangur Susurkaev,Eric McConico,1,0,53,53,2,0,0,0,Middleweight,KO/TKO Punch,3,1:38,8db1b36dde268ef6
1a5378e32e8519ef,win,72f890c5d421e705,19c591115a58982c,Matheus Camilo,Viacheslav Borshchev,0,0,39,65,5,0,0,0,Lightweight,U-DEC,3,5:00,8db1b36dde268ef6
4e224ebb6394611d,win,01641ba5df0c69b0,c6aee362c7a7d482,Gabriel Bonfim,Randy Brown,1,0,35,33,0,0,0,0,Welterweight,KO/TKO Knee,2,1:40,6436029b50a9c255
f7e9bd2d6f81aeae,win,2fe9032955c2e013,67c1d46f4ed16f9e,Joseph Morales,Matt Schnell,0,0,5,4,0,1,1,0,Flyweight,SUB Guillotine Choke,1,2:54,6436029b50a9c255
b23fa678cc65cf5b,win,681399317dbf4701,447f9858ae78f921,Uros Medic,Muslim Salikhov,1,0,8,2,0,0,0,0,Welterweight,KO/TKO Punch,1,1:03,6436029b50a9c255
20971ed9a842b0cb,win,06626b6287e1ae1e,eb393afdbe3293d5,Chris Padilla,Ismael Bonfim,0,0,64,42,0,1,0,0,Lightweight,KO/TKO Punches,2,4:30,6436029b50a9c255
ac4343150638b635,win,a93f94c923c3a9cb,9384e71bca6c409d,Christian Leroy Duncan,Marco Tulio,1,0,23,27,1,2,0,0,Middleweight,KO/TKO Punch,2,3:20,6436029b50a9c255
e3d657dd88864ba7,win,e00a3dee329a51f7,41cc71cbf210e0fe,Jamall Emmers,Hyder Amil,0,0,50,47,7,0,1,0,Featherweight,U-DEC,3,5:00,6436029b50a9c255
c6d56aad93f98249,win,b9f28e7045fdfce7,5987b2458f4b5290,Raoni Barcelos,Ricky Simon,0,0,82,67,1,0,0,0,Bantamweight,U-DEC,3,5:00,6436029b50a9c255
80eae31bc0a94a65,win,e3964ece586e0635,cc8c623cca88f54f,Jacqueline Cavalcanti,Mayra Bueno Silva,0,0,80,39,0,0,0,0,Women's Bantamweight,U-DEC,3,5:00,6436029b50a9c255
87dcb3eab20f6ac1,win,955da1675ad58a50,6a311920edd73c85,Josh Hokit,Max Gimenis,2,0,9,3,0,0,0,0,Heavyweight,KO/TKO Punches,1,0:56,6436029b50a9c255
9126633d921afb57,win,cffb87059e645bd1,31ef8b67e13495b3,Denise Gomes,Tecia Pennington,0,0,53,58,3,1,0,0,Women's Strawweight,U-DEC,3,5:00,6436029b50a9c255
238c274c90587e21,win,850266b3dc4e506e,46e0d677f91bacc0,Daniel Marcos,Miles Johns,0,0,27,28,3,0,1,0,Bantamweight,SUB Rear Naked Choke,2,4:23,6436029b50a9c255
84b66bf7fba2d59d,win,23dec7c47cb418f8,3eeec2f53cebdf12,Zach Reese,Jackson McVey,0,0,32,56,3,0,1,0,Catch Weight,SUB Rear Naked Choke,2,1:38,6436029b50a9c255
747d922b329b7f30,win,97cf1a2c7c5e7889,ffe9703408fb5964,Steve Garcia,David Onama,1,0,33,2,0,0,0,0,Featherweight,KO/TKO Punches,1,3:34,0e2c2daf11b5d8f2
9d9390b550d77e06,win,fc08099550072fe4,7d8435c56043b0ae,Waldo Cortes Acosta,Ante Delija,1,0,12,16,0,0,0,0,Heavyweight,KO/TKO Punch,1,3:59,0e2c2daf11b5d8f2
b0f68344e01884ff,win,d66a46de8d705353,40f3cb27fc7305a1,Jeremiah Wells,Themba Gorimbo,0,0,32,18,3,6,3,0,Welterweight,U-DEC,3,5:00,0e2c2daf11b5d8f2
767b78b67c7da17c,win,70380ccdc81915b8,a57cb948c4c70a47,Yadier del Valle,Isaac Dulgarian,0,0,1,0,0,0,3,0,Featherweight,SUB Rear Naked Choke,1,3:41,0e2c2daf11b5d8f2
71c8ca7442bcb757,win,feedf3053472fe56,7cec3c4a5e7b6d68,Charles Radtke,Daniel Frunza,0,0,31,6,3,0,2,0,Welterweight,SUB Rear Naked Choke,3,4:29,0e2c2daf11b5d8f2
f41c2c82d5117230,win,253076a23d03dcd0,7f6ed67d3ed3c036,Allan Nascimento,Cody Durden,0,0,52,57,0,1,1,0,Catch Weight,SUB Anaconda Choke,2,3:13,0e2c2daf11b5d8f2
f063bcccbbb9edc5,win,07a74004d964c7f4,7e9b36a9847db116,Billy Elekana,Kevin Christian,1,0,17,14,0,0,1,0,Light Heavyweight,SUB Rear Naked Choke,1,3:33,0e2c2daf11b5d8f2
58f6248da3cdf3ce,win,0e46690e55a8df75,117a06469813e4ef,Timmy Cuamba,ChangHo Lee,0,0,23,15,2,3,0,0,Bantamweight,U-DEC,3,5:00,0e2c2daf11b5d8f2
c245be6698c1e378,win,ad5cb64af10fc946,4e6738062d469256,Donte Johnson,Sedriques Dumas,0,0,10,5,3,1,1,0,Middleweight,SUB Guillotine Choke,2,1:25,0e2c2daf11b5d8f2
760150e9951e65fa,win,d3f5d33d61cd00c9,b9706f80d005036c,Norma Dumont,Ketlen Vieira,0,0,62,25,0,2,0,1,Women's Bantamweight,S-DEC,3,5:00,0e2c2daf11b5d8f2
32927d50acedb507,win,87f8699fdcc2c404,1235b31de15d0c6e,Alice Ardelean,Montserrat Conejo Ruiz,0,0,138,85,1,1,0,0,Women's Strawweight,U-DEC,3,5:00,0e2c2daf11b5d8f2
e6031b5937294176,win,4a07b1988477502c,8e382b585a92affe,Seokhyeon Ko,Phil Rowe,0,0,36,4,4,0,0,0,Welterweight,U-DEC,3,5:00,0e2c2daf11b5d8f2
7add5901fac6ab82,win,d35298b6df168456,c0d5c0c95c59050b,Talita Alencar,Ariane Carnelossi,0,0,60,25,5,0,2,0,Women's Strawweight,SUB Rear Naked Choke,3,4:36,0e2c2daf11b5d8f2
6390c8e74630473e,ncnc,399afbabc02376b5,787bb1f087ccff8a,Tom Aspinall,Ciryl Gane,0,0,27,30,0,0,0,0,Heavyweight,CNC,1,4:35,7956f026e2672c47
7d3da3c4153717de,win,7447e9f28508106a,7dda2cf308f24a02,Mackenzie Dern,Virna Jandiroba,0,0,118,106,2,9,0,0,Women's Strawweight,U-DEC,5,5:00,7956f026e2672c47
e69f9b4b9cae12a4,win,2b6fc1c02736833d,bc711b6dd95c1af6,Umar Nurmagomedov,Mario Bautista,0,1,32,20,11,0,0,1,Bantamweight,U-DEC,3,5:00,7956f026e2672c47
b42a3386a7dccb3d,win,279566840aa55bf2,41e83a89929d1327,Alexander Volkov,Jailton Almeida,0,0,24,9,0,7,0,0,Heavyweight,S-DEC,3,5:00,7956f026e2672c47
ef12d2aaaadaf6d0,win,e90a2f22417af68e,333b9e5c723ac873,Azamat Murzakanov,Aleksandar Rakic,1,0,3,9,0,0,0,0,Light Heavyweight,KO/TKO Punch,1,3:11,7956f026e2672c47
cb902d73389ed34b,win,17734443a833cdf7,b7b84ccd221be298,Quillan Salkilld,Nasrat Haqparast,1,0,14,10,0,0,0,0,Lightweight,KO/TKO Kick,1,2:30,7956f026e2672c47
0230a9dd2739add4,win,b07aed698fba8624,285ae0b4a68221f4,Ikram Aliskerov,JunYong Park,0,0,91,78,5,0,0,0,Middleweight,U-DEC,3,5:00,7956f026e2672c47
e9c034cec33b3479,win,5b86d491d63890c5,849c5d9979df5357,Ludovit Klein,Mateusz Rebecki,0,0,82,72,0,3,0,0,Lightweight,M-DEC,3,5:00,7956f026e2672c47
f2c2a49fed32bd75,win,f5779a2303ed76ec,cdb7b38b1b357f26,Valter Walker,Louie Sutherland,0,0,5,3,1,0,1,0,Heavyweight,SUB Heel Hook,1,1:24,7956f026e2672c47
bd7394f07247d9ca,win,329e403448756217,7d6ceff6747f2de2,Nathaniel Wood,Jose Delgado,1,1,99,134,2,0,0,0,Featherweight,U-DEC,3,5:00,7956f026e2672c47
3fdb4c4b39218cf4,win,3329d692aea4dc28,7a5e8c94a86f9895,Hamdy Abdelwahab,Chris Barnett,0,0,99,18,9,0,0,0,Heavyweight,U-DEC,3,5:00,7956f026e2672c47
22dd728012944f0a,win,0be6776db31d98ec,7f1bf0c255ec8756,Mitch Raposo,Azat Maksum,0,0,30,19,0,7,0,0,Flyweight,U-DEC,3,5:00,7956f026e2672c47
ef1519c8c1d20977,win,43a59ce3bb40449e,bc7d1ad49fcb2d08,Mizuki,Jaqueline Amorim,1,0,62,26,2,2,0,1,Women's Strawweight,U-DEC,3,5:00,7956f026e2672c47
d61373d9fdf01a12,win,2f181c0467965b98,d549cefc7c54ab78,Brendan Allen,Reinier de Ridder,0,0,22,9,1,3,1,1,Middleweight,KO/TKO,4,5:00,38e5d9dcb0fddc42
cdd565a16975c711,win,dd6103dd7127db1d,3a46b268013afede,Mike Malott,Kevin Holland,0,0,49,52,1,1,1,0,Welterweight,U-DEC,3,5:00,38e5d9dcb0fddc42
857d274e47aa8c4e,win,24656ef4d605c96f,7c7332319c14094c,Aiemann Zahabi,Marlon Vera,0,1,81,56,0,0,0,0,Bantamweight,S-DEC,3,5:00,38e5d9dcb0fddc42
c82acd7b17915591,win,34ff304266360297,a9e260472d321361,Manon Fiorot,Jasmine Jasudavicius,0,0,16,2,0,0,0,0,Women's Flyweight,KO/TKO Punches,1,1:14,38e5d9dcb0fddc42
a18edcb638ba7e39,win,f1d64ae34e088832,113df4fde64735c6,Charles Jourdain,Davey Grant,1,0,25,9,0,0,1,0,Bantamweight,SUB Guillotine Choke,1,3:05,38e5d9dcb0fddc42
3af1bdc5a510bba9,win,31f8081c7600da93,dccb63727f2f5f74,Kyle Nelson,Matt Frevola,1,0,63,43,2,2,0,0,Lightweight,U-DEC,3,5:00,38e5d9dcb0fddc42
ecdbb3a5216b815e,win,519e4fe37ce9ff75,873626e5547b5235,Drew Dober,Kyle Prepolec,0,0,83,51,0,0,0,0,Lightweight,KO/TKO Punches,3,1:16,38e5d9dcb0fddc42
970f083af8368f57,win,7d420039bbfe7c1a,700a674c042b7a96,Aoriqileng,Cody Gibson,1,0,5,3,0,0,0,0,Bantamweight,KO/TKO Punch,1,0:21,38e5d9dcb0fddc42
668a44403a130043,win,294aa73dbf37d281,b671bdf981ad527d,Bruno Silva,HyunSung Park,1,0,46,31,5,1,1,0,Flyweight,SUB Rear Naked Choke,3,2:15,38e5d9dcb0fddc42
096e00355c8c84ac,win,312f7d7b2b2f7de4,b7c5eb7cdbac6a63,Djorden Santos,Danny Barlow,0,0,99,93,0,0,0,0,Middleweight,U-DEC,3,5:00,38e5d9dcb0fddc42
8d9458121f0c4b95,win,1b35af4d1529adf6,4948e412fa6ab67d,Stephanie Luciano,Ravena Oliveira,0,0,60,24,3,0,1,0,Women's Strawweight,SUB Rear Naked Choke,3,2:50,38e5d9dcb0fddc42
87ac0e5face106b4,win,7674b836ce0698a0,3bc3f60b21cddc6a,Yousri Belgaroui,Azamat Bekoev,0,0,102,24,1,4,0,0,Middleweight,KO/TKO Punches,3,0:55,38e5d9dcb0fddc42
dec301fd5e99ca46,win,51e2f44a8dbf6984,2c5f5749569eef66,Melissa Croden,Tainara Lisboa,1,0,99,42,2,2,0,0,Women's Bantamweight,KO/TKO Punches,3,4:32,38e5d9dcb0fddc42
79865287be90e4be,win,07225ba28ae309b6,72db2a14ffa73ece,Charles Oliveira,Mateusz Gamrot,0,0,11,18,1,1,1,0,Lightweight,SUB Rear Naked Choke,2,2:48,9336e86cfd4ceaa1
f295eb2a7b0ba4b7,win,aa72b0f831d0bfe5,cc1a8b4b38b92c6d,Deiveson Figueiredo,Montel Jackson,0,0,23,30,2,1,0,0,Bantamweight,S-DEC,3,5:00,9336e86cfd4ceaa1
6188b7fb3f8daacc,win,58bbef3770bb2dfc,6d4b63c767106d3a,Joel Alvarez,Vicente Luque,0,0,89,30,1,0,1,0,Welterweight,U-DEC,3,5:00,9336e86cfd4ceaa1
03377f7bf8a2d5ff,win,39d309957c5c210d,25f9a5f3e8a52618,Mario Pinto,Jhonata Diniz,0,0,29,1,3,0,2,0,Heavyweight,KO/TKO Punches,2,4:10,9336e86cfd4ceaa1
2aef1a91d26dde42,win,7facc9c45d792985,1ae8f3c723aacff4,Kaan Ofli,Ricardo Ramos,0,0,1,1,1,0,1,3,Featherweight,SUB Rear Naked Choke,1,3:02,9336e86cfd4ceaa1
cff0abc02974fb4a,win,01c9e4013afce141,710f0f8c5d5c9d41,Michael Aswell Jr.,Lucas Almeida,2,0,30,9,0,0,0,0,Featherweight,KO/TKO Punches,1,1:42,9336e86cfd4ceaa1
766b0b26c40525de,win,65adf3856c4d9256,b62d5280966b2460,Jafel Filho,Clayton Carpenter,0,0,5,7,1,0,1,0,Flyweight,SUB Kimura,1,4:42,9336e86cfd4ceaa1
a815dafc89adf33b,win,71171fc96445bf65,764d39074a352e33,Vitor Petrino,Thomas Petersen,2,0,31,16,1,0,0,0,Heavyweight,KO/TKO Punch,3,0:26,9336e86cfd4ceaa1
546f971f9d8e0a33,win,eff9074bc066f0f2,103e2e33a60683e1,Bia Mesquita,Irina Alekseeva,0,0,36,6,2,0,1,0,Women's Bantamweight,SUB Rear Naked Choke,2,2:14,9336e86cfd4ceaa1
434abaea90ccd299,win,e0d3d9b564f95635,2bd98ab77a8daa75,Lucas Rocha,Stewart Nicoll,0,0,115,45,3,2,0,0,Flyweight,U-DEC,3,5:00,9336e86cfd4ceaa1
c547b3e95bcc5f24,win,abb68e3c7ca128f2,d7c3816669784109,Julia Polastri,Karolina Kowalkiewicz,0,0,137,72,0,1,0,0,Women's Strawweight,KO/TKO Punches,3,2:56,9336e86cfd4ceaa1
0f9e7d0d04e24b74,win,6fc506e1099afe20,72ea1984c52019b5,Luan Lacerda,Saimon Oliveira,0,0,24,21,3,1,1,0,Bantamweight,SUB Armbar,2,3:55,9336e86cfd4ceaa1
0de1ef0b9f3a79c0,win,e5549c82bfb5582d,d802174b0c0c1f4e,Alex Pereira,Magomed Ankalaev,0,0,28,4,0,0,0,0,Light Heavyweight,KO/TKO Elbows,1,1:20,8944a0f9b2f0ce6d
a8511df8285f5c91,win,c03520b5c88ed6b4,65f09bacd3957381,Merab Dvalishvili,Cory Sandhagen,0,0,114,80,20,0,0,0,Bantamweight,U-DEC,5,5:00,8944a0f9b2f0ce6d
2560ea97b2cce4ef,win,009341ed974bad72,749f572d1d3161fb,Jiri Prochazka,Khalil Rountree Jr.,1,0,71,66,0,0,0,0,Light Heavyweight,KO/TKO Punches,3,3:04,8944a0f9b2f0ce6d
84ebd144d5e79c88,win,52c2ae6d2f2d2613,fba03cd6cc28dc41,Youssef Zalal,Josh Emmett,0,0,0,0,1,0,1,0,Featherweight,SUB Armbar,1,1:38,8944a0f9b2f0ce6d
d006dd2513bd376d,win,c1085e1701b13eca,36b8f265bcd1b7a4,Joe Pyfer,Abus Magomedov,1,0,6,11,0,1,2,1,Middleweight,SUB Rear Naked Choke,2,1:46,8944a0f9b2f0ce6d
9418ebb3db2a4bae,win,2f815ed5f8278ba6,563a1d42bb0e3cef,Ateba Gautier,Tre'ston Vines,1,0,6,0,1,0,0,0,Middleweight,KO/TKO Punches,1,1:41,8944a0f9b2f0ce6d
7b34aa1eb09b8301,win,b67d6bacc68d4c92,a44020ea2e8cd026,Daniel Santos,JooSang Yoo,1,0,27,31,1,0,0,0,Catch Weight,KO/TKO Punch,2,0:21,8944a0f9b2f0ce6d
b09ecdc8ef0f0d20,win,6902fcf0610dd303,2cfba6c837c03ed0,Jakub Wiklacz,Patchy Mix,0,0,46,37,0,5,3,0,Bantamweight,S-DEC,3,5:00,8944a0f9b2f0ce6d
1c7cc3a22ab7d907,win,4144798612ef96e5,886264a0c9f4ea5e,Edmen Shahbazyan,Andre Muniz,1,0,25,15,0,1,0,0,Middleweight,KO/TKO Elbows,1,4:58,8944a0f9b2f0ce6d
a951090fb402fd20,win,64facb6cc564262d,0f1efce7d2571d10,Punahele Soriano,Nikolay Veretennikov,0,0,39,9,4,0,1,2,Welterweight,U-DEC,3,5:00,8944a0f9b2f0ce6d
8353b491afa7bc32,win,3143bf892608139a,9cdd2da1a9104a0b,Yana Santos,Macy Chiasson,0,0,65,54,0,2,0,1,Women's Bantamweight,U-DEC,3,5:00,8944a0f9b2f0ce6d
e53fd165a3bc1f8e,win,a09ed60aa67a3f67,45f0cc9d18f35137,Farid Basharat,Chris Gutierrez,0,0,41,31,2,1,0,0,Bantamweight,U-DEC,3,5:00,8944a0f9b2f0ce6d
b98bc1ecb94ef4a5,win,3d074044a33825e7,32c3ee378671a5d9,Ramiz Brahimaj,Austin Vanderford,0,0,21,5,0,3,2,0,Welterweight,SUB Guillotine Choke,2,2:24,8944a0f9b2f0ce6d
98883348ddb3be33,win,4798e823ada58fe9,4333a8e70a672eb7,Veronica Hardy,Brogan Walker,1,0,39,22,0,3,1,0,Women's Flyweight,U-DEC,3,5:00,8944a0f9b2f0ce6d
a3ee907c77544cde,win,9014c02eff8b3d62,2e19380f34871c6a,Carlos Ulberg,Dominick Reyes,1,0,11,5,0,0,0,0,Light Heavyweight,KO/TKO Punches,1,4:27,ed220e87bef0cc64
f5fb8b182020c59d,win,70e1f8a821b72c8b,64ad3e3b0efa30bb,Jimmy Crute,Ivan Erslan,0,0,12,10,2,0,1,0,Light Heavyweight,SUB Rear Naked Choke,1,3:19,ed220e87bef0cc64
38248c5d13f273e6,win,a9da3158dd2c2b5a,c5ccd878231c5407,Jack Jenkins,Ramon Taveras,0,0,65,43,3,0,1,0,Featherweight,U-DEC,3,5:00,ed220e87bef0cc64
1ff24d5f760e0491,win,84b3e7d38f2d2ec5,a845f0735bc67405,Neil Magny,Jake Matthews,0,0,31,18,3,0,1,3,Welterweight,SUB D'Arce Choke,3,3:08,ed220e87bef0cc64
8abad36b4c5e4070,win,6c3b2525436cf5d4,b39f7a6c2be17ee8,Tom Nolan,Charlie Campbell,0,0,26,15,1,0,1,0,Lightweight,SUB Rear Naked Choke,1,4:08,ed220e87bef0cc64
dc31d3260dea7dcf,win,b4b496ec2197ee3e,69898645d600abdb,Navajo Stirling,Rodolfo Bellato,0,0,81,43,1,2,0,0,Light Heavyweight,U-DEC,3,5:00,ed220e87bef0cc64
93a0a19c2c1cfe66,win,8ebc3a8da015d70c,5f61780fe5e9b6d0,Cam Rowston,Andre Petroski,1,0,12,7,0,0,0,0,Middleweight,KO/TKO Punches,1,2:41,ed220e87bef0cc64
e2dc4fb7b5c0ce76,win,af9f42e6894047fc,40a456a25d52ee65,Jamie Mullarkey,Rolando Bedoya,0,0,43,46,3,0,0,1,Lightweight,U-DEC,3,5:00,ed220e87bef0cc64
81127436605d3c88,win,ed7d329d7c29428d,723b64c0e9a8f348,Colby Thicknesse,Josias Musasa,0,0,62,43,2,1,1,0,Bantamweight,U-DEC,3,5:00,ed220e87bef0cc64
44cd8c9f622e155f,win,ca80d72da81d7224,528b071cf3da7c56,Michelle Montague,Luana Carolina,0,0,41,48,5,0,0,1,Women's Bantamweight,U-DEC,3,5:00,ed220e87bef0cc64
140937779a2466a7,win,d0fd0d9ee560dae7,87e4a3a5080ee7ce,Brando Pericic,Elisha Ellison,0,0,29,3,0,0,0,0,Heavyweight,KO/TKO Punches,1,1:55,ed220e87bef0cc64
